Training mode
Episode 1 | Step 2195 | Step Reward: -0.0
Episode 1 | Step 2196 | Step Reward: -0.0
Episode 1 | Step 2197 | Step Reward: -0.0
Episode 1 | Step 2198 | Step Reward: -0.0
Episode 1 | Step 2199 | Step Reward: -0.0
Episode 1 | Step 2200 | Step Reward: -0.0
Episode 1 | Step 2201 | Step Reward: -0.0
Episode 1 | Step 2202 | Step Reward: -0.0
Episode 1 | Step 2203 | Step Reward: -0.0
Episode 1 | Step 2204 | Step Reward: -0.0
Episode 1 | Step 2205 | Step Reward: -0.0
Episode 1 | Step 2206 | Step Reward: -0.0
Episode 1 | Step 2207 | Step Reward: -0.0
Episode 1 | Step 2208 | Step Reward: -0.0
Episode 1 | Step 2209 | Step Reward: -0.0
Episode 1 | Step 2210 | Step Reward: -0.0
Episode 1 | Step 2211 | Step Reward: -0.0
Episode 1 | Step 2212 | Step Reward: -0.0
Episode 1 | Step 2213 | Step Reward: -0.0
Episode 1 | Step 2214 | Step Reward: -0.0
Episode 1 | Step 2215 | Step Reward: -0.0
Episode 1 | Step 2216 | Step Reward: -0.0
Episode 1 | Step 2217 | Step Reward: -0.0
Episode 1 | Step 2218 | Step Reward: -0.0
Episode 1 | Step 2219 | Step Reward: -0.0
Episode 1 | Step 2220 | Step Reward: -0.0
Episode 1 | Step 2221 | Step Reward: -0.0
Episode 1 | Step 2222 | Step Reward: -0.0
Episode 1 | Step 2223 | Step Reward: -0.0
Episode 1 | Step 2224 | Step Reward: -0.0
Episode 1 | Step 2225 | Step Reward: -0.0
Episode 1 | Step 2226 | Step Reward: -0.0
Episode 1 | Step 2227 | Step Reward: -0.0
Episode 1 | Step 2228 | Step Reward: -0.0
Episode 1 | Step 2229 | Step Reward: -0.0
Episode 1 | Step 2230 | Step Reward: -0.0
Episode 1 | Step 2231 | Step Reward: -0.0
Episode 1 | Step 2232 | Step Reward: -0.0
Episode 1 | Step 2233 | Step Reward: -0.0
Episode 1 | Step 2234 | Step Reward: -0.0
Episode 1 | Step 2235 | Step Reward: -0.0
Episode 1 | Step 2236 | Step Reward: -0.0
Episode 1 | Step 2237 | Step Reward: -0.0
Episode 1 | Step 2238 | Step Reward: -0.0
Episode 1 | Step 2239 | Step Reward: -0.0
Episode 1 | Step 2240 | Step Reward: -0.0
Episode 1 | Step 2241 | Step Reward: -0.0
Episode 1 | Step 2242 | Step Reward: -0.0
Episode 1 | Step 2243 | Step Reward: -0.0
Episode 1 | Step 2244 | Step Reward: -0.0
Episode 1 | Step 2245 | Step Reward: -0.0
Episode 1 | Step 2246 | Step Reward: -0.0
Episode 1 | Step 2247 | Step Reward: -0.0
Episode 1 | Step 2248 | Step Reward: -0.0
Episode 1 | Step 2249 | Step Reward: -0.0
Episode 1 | Step 2250 | Step Reward: -0.0
Episode 1 | Step 2251 | Step Reward: -0.0
Episode 1 | Step 2252 | Step Reward: -0.0
Episode 1 | Step 2253 | Step Reward: -0.0
Episode 1 | Step 2254 | Step Reward: -0.0
Episode 1 | Step 2255 | Step Reward: -0.0
Episode 1 | Step 2256 | Step Reward: -0.0
Episode 1 | Step 2257 | Step Reward: -0.0
Episode 1 | Step 2258 | Step Reward: -0.0
Episode 1 | Step 2259 | Step Reward: -0.0
Episode 1 | Step 2260 | Step Reward: -0.0
Episode 1 | Step 2261 | Step Reward: -0.0
Episode 1 | Step 2262 | Step Reward: -0.0
Episode 1 | Step 2263 | Step Reward: -0.0
Episode 1 | Step 2264 | Step Reward: -0.0
Episode 1 | Step 2265 | Step Reward: -0.0
Episode 1 | Step 2266 | Step Reward: -0.0
Episode 1 | Step 2267 | Step Reward: -0.0
Episode 1 | Step 2268 | Step Reward: -0.0
Episode 1 | Step 2269 | Step Reward: -0.0
Episode 1 | Step 2270 | Step Reward: -0.0
Episode 1 | Step 2271 | Step Reward: -0.0
Episode 1 | Step 2272 | Step Reward: -0.0
Episode 1 | Step 2273 | Step Reward: -0.0
Episode 1 | Step 2274 | Step Reward: -0.0
Episode 1 | Step 2275 | Step Reward: -0.0
Episode 1 | Step 2276 | Step Reward: -0.0
Episode 1 | Step 2277 | Step Reward: -0.0
Episode 1 | Step 2278 | Step Reward: -0.0
Episode 1 | Step 2279 | Step Reward: -0.0
Episode 1 | Step 2280 | Step Reward: -0.0
Episode 1 | Step 2281 | Step Reward: -0.0
Episode 1 | Step 2282 | Step Reward: -0.0
Episode 1 | Step 2283 | Step Reward: -0.0
Episode 1 | Step 2284 | Step Reward: -0.0
Episode 1 | Step 2285 | Step Reward: -0.0
Episode 1 | Step 2286 | Step Reward: -0.0
Episode 1 | Step 2287 | Step Reward: -0.0
Episode 1 | Step 2288 | Step Reward: -0.0
Episode 1 | Step 2289 | Step Reward: -0.0
Episode 1 | Step 2290 | Step Reward: -0.0
Episode 1 | Step 2291 | Step Reward: -0.0
Episode 1 | Step 2292 | Step Reward: -0.0
Episode 1 | Step 2293 | Step Reward: -0.0
Episode 1 | Step 2294 | Step Reward: -0.0
Episode 1 | Step 2295 | Step Reward: -0.0
Episode 1 | Step 2296 | Step Reward: -0.0
Episode 1 | Step 2297 | Step Reward: -0.0
Episode 1 | Step 2298 | Step Reward: -0.0
Episode 1 | Step 2299 | Step Reward: -0.0
Episode 1 | Step 2300 | Step Reward: -0.0
Episode 1 | Step 2301 | Step Reward: -0.0
Episode 1 | Step 2302 | Step Reward: -0.0
Episode 1 | Step 2303 | Step Reward: -0.0
Episode 1 | Step 2304 | Step Reward: -0.0
Episode 1 | Step 2305 | Step Reward: -0.0
Episode 1 | Step 2306 | Step Reward: -0.0
Episode 1 | Step 2307 | Step Reward: -0.0
Episode 1 | Step 2308 | Step Reward: -0.0
Episode 1 | Step 2309 | Step Reward: -0.0
Episode 1 | Step 2310 | Step Reward: -0.0
Episode 1 | Step 2311 | Step Reward: -0.0
Episode 1 | Step 2312 | Step Reward: -0.0
Episode 1 | Step 2313 | Step Reward: -0.0
Episode 1 | Step 2314 | Step Reward: -0.0
Episode 1 | Step 2315 | Step Reward: -0.0
Episode 1 | Step 2316 | Step Reward: -0.0
Episode 1 | Step 2317 | Step Reward: -0.0
Episode 1 | Step 2318 | Step Reward: -0.0
Episode 1 | Step 2319 | Step Reward: -0.0
Episode 1 | Step 2320 | Step Reward: -0.0
Episode 1 | Step 2321 | Step Reward: -0.0
Episode 1 | Step 2322 | Step Reward: -0.0
Episode 1 | Step 2323 | Step Reward: -0.0
Episode 1 | Step 2324 | Step Reward: -0.0
Episode 1 | Step 2325 | Step Reward: -0.0
Episode 1 | Step 2326 | Step Reward: -0.0
Episode 1 | Step 2327 | Step Reward: -0.0
Episode 1 | Step 2328 | Step Reward: -0.0
Episode 1 | Step 2329 | Step Reward: -0.0
Episode 1 | Step 2330 | Step Reward: -0.0
Episode 1 | Step 2331 | Step Reward: -0.0
Episode 1 | Step 2332 | Step Reward: -0.0
Episode 1 | Step 2333 | Step Reward: -0.0
Episode 1 | Step 2334 | Step Reward: -0.0
Episode 1 | Step 2335 | Step Reward: -0.0
Episode 1 | Step 2336 | Step Reward: -0.0
Episode 1 | Step 2337 | Step Reward: -0.0
Episode 1 | Step 2338 | Step Reward: -0.0
Episode 1 | Step 2339 | Step Reward: -0.0
Episode 1 | Step 2340 | Step Reward: -0.0
Episode 1 | Step 2341 | Step Reward: -0.0
Episode 1 | Step 2342 | Step Reward: -0.0
Episode 1 | Step 2343 | Step Reward: -0.0
Episode 1 | Step 2344 | Step Reward: -0.0
Episode 1 | Step 2345 | Step Reward: -0.0
Episode 1 | Step 2346 | Step Reward: -0.0
Episode 1 | Step 2347 | Step Reward: -0.0
Episode 1 | Step 2348 | Step Reward: -0.0
Episode 1 | Step 2349 | Step Reward: -0.0
Episode 1 | Step 2350 | Step Reward: -0.0
Episode 1 | Step 2351 | Step Reward: -0.0
Episode 1 | Step 2352 | Step Reward: -0.0
Episode 1 | Step 2353 | Step Reward: -0.0
Episode 1 | Step 2354 | Step Reward: -0.0
Episode 1 | Step 2355 | Step Reward: -0.0
Episode 1 | Step 2356 | Step Reward: -0.0
Episode 1 | Step 2357 | Step Reward: -0.0
Episode 1 | Step 2358 | Step Reward: -0.0
Episode 1 | Step 2359 | Step Reward: -0.0
Episode 1 | Step 2360 | Step Reward: -0.0
Episode 1 | Step 2361 | Step Reward: -0.0
Episode 1 | Step 2362 | Step Reward: -0.0
Episode 1 | Step 2363 | Step Reward: -0.0
Episode 1 | Step 2364 | Step Reward: -0.0
Episode 1 | Step 2365 | Step Reward: -0.0
Episode 1 | Step 2366 | Step Reward: -0.0
Episode 1 | Step 2367 | Step Reward: -0.0
Episode 1 | Step 2368 | Step Reward: -0.0
Episode 1 | Step 2369 | Step Reward: -0.0
Episode 1 | Step 2370 | Step Reward: -0.0
Episode 1 | Step 2371 | Step Reward: -0.0
Episode 1 | Step 2372 | Step Reward: -0.0
Episode 1 | Step 2373 | Step Reward: -0.0
Episode 1 | Step 2374 | Step Reward: -0.0
Episode 1 | Step 2375 | Step Reward: -0.0
Episode 1 | Step 2376 | Step Reward: -0.0
Episode 1 | Step 2377 | Step Reward: -0.0
Episode 1 | Step 2378 | Step Reward: -0.0
Episode 1 | Step 2379 | Step Reward: -0.0
Episode 1 | Step 2380 | Step Reward: -0.0
Episode 1 | Step 2381 | Step Reward: -0.0
Episode 1 | Step 2382 | Step Reward: -0.0
Episode 1 | Step 2383 | Step Reward: -0.0
Episode 1 | Step 2384 | Step Reward: -0.0
Episode 1 | Step 2385 | Step Reward: -0.0
Episode 1 | Step 2386 | Step Reward: -0.0
Episode 1 | Step 2387 | Step Reward: -0.0
Episode 1 | Step 2388 | Step Reward: -0.0
Episode 1 | Step 2389 | Step Reward: -0.0
Episode 1 | Step 2390 | Step Reward: -0.0
Episode 1 | Step 2391 | Step Reward: -0.0
Episode 1 | Step 2392 | Step Reward: -0.0
Episode 1 | Step 2393 | Step Reward: -0.0
Episode 1 | Step 2394 | Step Reward: -0.0
Episode 1 | Step 2395 | Step Reward: -0.0
Episode 1 | Step 2396 | Step Reward: -0.0
Episode 1 | Step 2397 | Step Reward: -0.0
Episode 1 | Step 2398 | Step Reward: -0.0
Episode 1 | Step 2399 | Step Reward: -0.0
Episode 1 | Step 2400 | Step Reward: -0.0
Episode 1 | Step 2401 | Step Reward: -0.0
Episode 1 | Step 2402 | Step Reward: -0.0
Episode 1 | Step 2403 | Step Reward: -0.0
Episode 1 | Step 2404 | Step Reward: -0.0
Episode 1 | Step 2405 | Step Reward: -0.0
Episode 1 | Step 2406 | Step Reward: -0.0
Episode 1 | Step 2407 | Step Reward: -0.0
Episode 1 | Step 2408 | Step Reward: -0.0
Episode 1 | Step 2409 | Step Reward: -0.0
Episode 1 | Step 2410 | Step Reward: -0.0
Episode 1 | Step 2411 | Step Reward: -0.0
Episode 1 | Step 2412 | Step Reward: -0.0
Episode 1 | Step 2413 | Step Reward: -0.0
Episode 1 | Step 2414 | Step Reward: -0.0
Episode 1 | Step 2415 | Step Reward: -0.0
Episode 1 | Step 2416 | Step Reward: -0.0
Episode 1 | Step 2417 | Step Reward: -0.0
Episode 1 | Step 2418 | Step Reward: -0.0
Episode 1 | Step 2419 | Step Reward: -0.0
Episode 1 | Step 2420 | Step Reward: -0.0
Episode 1 | Step 2421 | Step Reward: -0.0
Episode 1 | Step 2422 | Step Reward: -0.0
Episode 1 | Step 2423 | Step Reward: -0.0
Episode 1 | Step 2424 | Step Reward: -0.0
Episode 1 | Step 2425 | Step Reward: -0.0
Episode 1 | Step 2426 | Step Reward: -0.0
Episode 1 | Step 2427 | Step Reward: -0.0
Episode 1 | Step 2428 | Step Reward: -0.0
Episode 1 | Step 2429 | Step Reward: -0.0
Episode 1 | Step 2430 | Step Reward: -0.0
Episode 1 | Step 2431 | Step Reward: -0.0
Episode 1 | Step 2432 | Step Reward: -0.0
Episode 1 | Step 2433 | Step Reward: -0.0
Episode 1 | Step 2434 | Step Reward: -0.0
Episode 1 | Step 2435 | Step Reward: -0.0
Episode 1 | Step 2436 | Step Reward: -0.0
Episode 1 | Step 2437 | Step Reward: -0.0
Episode 1 | Step 2438 | Step Reward: -0.0
Episode 1 | Step 2439 | Step Reward: -0.0
Episode 1 | Step 2440 | Step Reward: -0.0
Episode 1 | Step 2441 | Step Reward: -0.0
Episode 1 | Step 2442 | Step Reward: -0.0
Episode 1 | Step 2443 | Step Reward: -0.0
Episode 1 | Step 2444 | Step Reward: -0.0
Episode 1 | Step 2445 | Step Reward: -0.0
Episode 1 | Step 2446 | Step Reward: -0.0
Episode 1 | Step 2447 | Step Reward: -0.0
Episode 1 | Step 2448 | Step Reward: -0.0
Episode 1 | Step 2449 | Step Reward: -0.0
Episode 1 | Step 2450 | Step Reward: -0.0
Episode 1 | Step 2451 | Step Reward: -0.0
Episode 1 | Step 2452 | Step Reward: -0.0
Episode 1 | Step 2453 | Step Reward: -0.0
Episode 1 | Step 2454 | Step Reward: -0.0
Episode 1 | Step 2455 | Step Reward: -0.0
Episode 1 | Step 2456 | Step Reward: -0.0
Episode 1 | Step 2457 | Step Reward: -0.0
Episode 1 | Step 2458 | Step Reward: -0.0
Episode 1 | Step 2459 | Step Reward: -0.0
Episode 1 | Step 2460 | Step Reward: -0.0
Episode 1 | Step 2461 | Step Reward: -0.0
Episode 1 | Step 2462 | Step Reward: -0.0
Episode 1 | Step 2463 | Step Reward: -0.0
Episode 1 | Step 2464 | Step Reward: -0.0
Episode 1 | Step 2465 | Step Reward: -0.0
Episode 1 | Step 2466 | Step Reward: -0.0
Episode 1 | Step 2467 | Step Reward: -0.0
Episode 1 | Step 2468 | Step Reward: -0.0
Episode 1 | Step 2469 | Step Reward: -0.0
Episode 1 | Step 2470 | Step Reward: -0.0
Episode 1 | Step 2471 | Step Reward: -0.0
Episode 1 | Step 2472 | Step Reward: -0.0
Episode 1 | Step 2473 | Step Reward: -0.0
Episode 1 | Step 2474 | Step Reward: -0.0
Episode 1 | Step 2475 | Step Reward: -0.0
Episode 1 | Step 2476 | Step Reward: -0.0
Episode 1 | Step 2477 | Step Reward: -0.0
Episode 1 | Step 2478 | Step Reward: -0.0
Episode 1 | Step 2479 | Step Reward: -0.0
Episode 1 | Step 2480 | Step Reward: -0.0
Episode 1 | Step 2481 | Step Reward: -0.0
Episode 1 | Step 2482 | Step Reward: -0.0
Episode 1 | Step 2483 | Step Reward: -0.0
Episode 1 | Step 2484 | Step Reward: -0.0
Episode 1 | Step 2485 | Step Reward: -0.0
Episode 1 | Step 2486 | Step Reward: -0.0
Episode 1 | Step 2487 | Step Reward: -0.0
Episode 1 | Step 2488 | Step Reward: -0.0
Episode 1 | Step 2489 | Step Reward: -0.0
Episode 1 | Step 2490 | Step Reward: -0.0
Episode 1 | Step 2491 | Step Reward: -0.0
Episode 1 | Step 2492 | Step Reward: -0.0
Episode 1 | Step 2493 | Step Reward: -0.0
Episode 1 | Step 2494 | Step Reward: -0.0
Episode 1 | Step 2495 | Step Reward: -0.0
Episode 1 | Step 2496 | Step Reward: -0.0
Episode 1 | Step 2497 | Step Reward: -0.0
Episode 1 | Step 2498 | Step Reward: -0.0
Episode 1 | Step 2499 | Step Reward: -0.0
Episode 1 | Step 2500 | Step Reward: -0.0
Episode 1 | Step 2501 | Step Reward: -0.0
Episode 1 | Step 2502 | Step Reward: -0.0
Episode 1 | Step 2503 | Step Reward: -0.0
Episode 1 | Step 2504 | Step Reward: -0.0
Episode 1 | Step 2505 | Step Reward: -0.0
Episode 1 | Step 2506 | Step Reward: -0.0
Episode 1 | Step 2507 | Step Reward: -0.0
Episode 1 | Step 2508 | Step Reward: -0.0
Episode 1 | Step 2509 | Step Reward: -0.0
Episode 1 | Step 2510 | Step Reward: -0.0
Episode 1 | Step 2511 | Step Reward: -0.0
Episode 1 | Step 2512 | Step Reward: -0.0
Episode 1 | Step 2513 | Step Reward: -0.0
Episode 1 | Step 2514 | Step Reward: -0.0
Episode 1 | Step 2515 | Step Reward: -0.0
Episode 1 | Step 2516 | Step Reward: -0.0
Episode 1 | Step 2517 | Step Reward: -0.0
Episode 1 | Step 2518 | Step Reward: -0.0
Episode 1 | Step 2519 | Step Reward: -0.0
Episode 1 | Step 2520 | Step Reward: -0.0
Episode 1 | Step 2521 | Step Reward: -0.0
Episode 1 | Step 2522 | Step Reward: -0.0
Episode 1 | Step 2523 | Step Reward: -0.0
Episode 1 | Step 2524 | Step Reward: -0.0
Episode 1 | Step 2525 | Step Reward: -0.0
Episode 1 | Step 2526 | Step Reward: -0.0
Episode 1 | Step 2527 | Step Reward: -0.0
Episode 1 | Step 2528 | Step Reward: -0.0
Episode 1 | Step 2529 | Step Reward: -0.0
Episode 1 | Step 2530 | Step Reward: -0.0
Episode 1 | Step 2531 | Step Reward: -0.0
Episode 1 | Step 2532 | Step Reward: -0.0
Episode 1 | Step 2533 | Step Reward: -0.0
Episode 1 | Step 2534 | Step Reward: -0.0
Episode 1 | Step 2535 | Step Reward: -0.0
Episode 1 | Step 2536 | Step Reward: -0.0
Episode 1 | Step 2537 | Step Reward: -0.0
Episode 1 | Step 2538 | Step Reward: -0.0
Episode 1 | Step 2539 | Step Reward: -0.0
Episode 1 | Step 2540 | Step Reward: -0.0
Episode 1 | Step 2541 | Step Reward: -0.0
Episode 1 | Step 2542 | Step Reward: -0.0
Episode 1 | Step 2543 | Step Reward: -0.0
Episode 1 | Step 2544 | Step Reward: -0.0
Episode 1 | Step 2545 | Step Reward: -0.0
Episode 1 | Step 2546 | Step Reward: -0.0
Episode 1 | Step 2547 | Step Reward: -0.0
Episode 1 | Step 2548 | Step Reward: -0.0
Episode 1 | Step 2549 | Step Reward: -0.0
Episode 1 | Step 2550 | Step Reward: -0.0
Episode 1 | Step 2551 | Step Reward: -0.0
Episode 1 | Step 2552 | Step Reward: -0.0
Episode 1 | Step 2553 | Step Reward: -0.0
Episode 1 | Step 2554 | Step Reward: -0.0
Episode 1 | Step 2555 | Step Reward: -0.0
Episode 1 | Step 2556 | Step Reward: -0.0
Episode 1 | Step 2557 | Step Reward: -0.0
Episode 1 | Step 2558 | Step Reward: -0.0
Episode 1 | Step 2559 | Step Reward: -0.0
Episode 1 | Step 2560 | Step Reward: -0.0
Episode 1 | Step 2561 | Step Reward: -0.0
Episode 1 | Step 2562 | Step Reward: -0.0
Episode 1 | Step 2563 | Step Reward: -0.0
Episode 1 | Step 2564 | Step Reward: -0.0
Episode 1 | Step 2565 | Step Reward: -0.0
Episode 1 | Step 2566 | Step Reward: -0.0
Episode 1 | Step 2567 | Step Reward: -0.0
Episode 1 | Step 2568 | Step Reward: -0.0
Episode 1 | Step 2569 | Step Reward: -0.0
Episode 1 | Step 2570 | Step Reward: -0.0
Episode 1 | Step 2571 | Step Reward: -0.0
Episode 1 | Step 2572 | Step Reward: -0.0
Episode 1 | Step 2573 | Step Reward: -0.0
Episode 1 | Step 2574 | Step Reward: -0.0
Episode 1 | Step 2575 | Step Reward: -0.0
Episode 1 | Step 2576 | Step Reward: -0.0
Episode 1 | Step 2577 | Step Reward: -0.0
Episode 1 | Step 2578 | Step Reward: -0.0
Episode 1 | Step 2579 | Step Reward: -0.0
Episode 1 | Step 2580 | Step Reward: -0.0
Episode 1 | Step 2581 | Step Reward: -0.0
Episode 1 | Step 2582 | Step Reward: -0.0
Episode 1 | Step 2583 | Step Reward: -0.0
Episode 1 | Step 2584 | Step Reward: -0.0
Episode 1 | Step 2585 | Step Reward: -0.0
Episode 1 | Step 2586 | Step Reward: -0.0
Episode 1 | Step 2587 | Step Reward: -0.0
Episode 1 | Step 2588 | Step Reward: -0.0
Episode 1 | Step 2589 | Step Reward: -0.0
Episode 1 | Step 2590 | Step Reward: -0.0
Episode 1 | Step 2591 | Step Reward: -0.0
Episode 1 | Step 2592 | Step Reward: -0.0
Episode 1 | Step 2593 | Step Reward: -0.0
Episode 1 | Step 2594 | Step Reward: -0.0
Episode 1 | Step 2595 | Step Reward: -0.0
Episode 1 | Step 2596 | Step Reward: -0.0
Episode 1 | Step 2597 | Step Reward: -0.0
Episode 1 | Step 2598 | Step Reward: -0.0
Episode 1 | Step 2599 | Step Reward: -0.0
Episode 1 | Step 2600 | Step Reward: -0.0
Episode 1 | Step 2601 | Step Reward: -0.0
Episode 1 | Step 2602 | Step Reward: -0.0
Episode 1 | Step 2603 | Step Reward: -0.0
Episode 1 | Step 2604 | Step Reward: -0.0
Episode 1 | Step 2605 | Step Reward: -0.0
Episode 1 | Step 2606 | Step Reward: -0.0
Episode 1 | Step 2607 | Step Reward: -0.0
Episode 1 | Step 2608 | Step Reward: -0.0
Episode 1 | Step 2609 | Step Reward: -0.0
Episode 1 | Step 2610 | Step Reward: -0.0
Episode 1 | Step 2611 | Step Reward: -0.0
Episode 1 | Step 2612 | Step Reward: -0.0
Episode 1 | Step 2613 | Step Reward: -0.0
Episode 1 | Step 2614 | Step Reward: -0.0
Episode 1 | Step 2615 | Step Reward: -0.0
Episode 1 | Step 2616 | Step Reward: -0.0
Episode 1 | Step 2617 | Step Reward: -0.0
Episode 1 | Step 2618 | Step Reward: -0.0
Episode 1 | Step 2619 | Step Reward: -0.0
Episode 1 | Step 2620 | Step Reward: -0.0
Episode 1 | Step 2621 | Step Reward: -0.0
Episode 1 | Step 2622 | Step Reward: -0.0
Episode 1 | Step 2623 | Step Reward: -0.0
Episode 1 | Step 2624 | Step Reward: -0.0
Episode 1 | Step 2625 | Step Reward: -0.0
Episode 1 | Step 2626 | Step Reward: -0.0
Episode 1 | Step 2627 | Step Reward: -0.0
Episode 1 | Step 2628 | Step Reward: -0.0
Episode 1 | Step 2629 | Step Reward: -0.0
Episode 1 | Step 2630 | Step Reward: -0.0
Episode 1 | Step 2631 | Step Reward: -0.0
Episode 1 | Step 2632 | Step Reward: -0.0
Episode 1 | Step 2633 | Step Reward: -0.0
Episode 1 | Step 2634 | Step Reward: -0.0
Episode 1 | Step 2635 | Step Reward: -0.0
Episode 1 | Step 2636 | Step Reward: -0.0
Episode 1 | Step 2637 | Step Reward: -0.0
Episode 1 | Step 2638 | Step Reward: -0.0
Episode 1 | Step 2639 | Step Reward: -0.0
Episode 1 | Step 2640 | Step Reward: -0.0
Episode 1 | Step 2641 | Step Reward: -0.0
Episode 1 | Step 2642 | Step Reward: -0.0
Episode 1 | Step 2643 | Step Reward: -0.0
Episode 1 | Step 2644 | Step Reward: -0.0
Episode 1 | Step 2645 | Step Reward: -0.0
Episode 1 | Step 2646 | Step Reward: -0.0
Episode 1 | Step 2647 | Step Reward: -0.0
Episode 1 | Step 2648 | Step Reward: -0.0
Episode 1 | Step 2649 | Step Reward: -0.0
Episode 1 | Step 2650 | Step Reward: -0.0
Episode 1 | Step 2651 | Step Reward: -0.0
Episode 1 | Step 2652 | Step Reward: -0.0
Episode 1 | Step 2653 | Step Reward: -0.0
Episode 1 | Step 2654 | Step Reward: -0.0
Episode 1 | Step 2655 | Step Reward: -0.0
Episode 1 | Step 2656 | Step Reward: -0.0
Episode 1 | Step 2657 | Step Reward: -0.0
Episode 1 | Step 2658 | Step Reward: -0.0
Episode 1 | Step 2659 | Step Reward: -0.0
Episode 1 | Step 2660 | Step Reward: -0.0
Episode 1 | Step 2661 | Step Reward: -0.0
Episode 1 | Step 2662 | Step Reward: -0.0
Episode 1 | Step 2663 | Step Reward: -0.0
Episode 1 | Step 2664 | Step Reward: -0.0
Episode 1 | Step 2665 | Step Reward: -0.0
Episode 1 | Step 2666 | Step Reward: -0.0
Episode 1 | Step 2667 | Step Reward: -0.0
Episode 1 | Step 2668 | Step Reward: -0.0
Episode 1 | Step 2669 | Step Reward: -0.0
Episode 1 | Step 2670 | Step Reward: -0.0
Episode 1 | Step 2671 | Step Reward: -0.0
Episode 1 | Step 2672 | Step Reward: -0.0
Episode 1 | Step 2673 | Step Reward: -0.0
Episode 1 | Step 2674 | Step Reward: -0.0
Episode 1 | Step 2675 | Step Reward: -0.0
Episode 1 | Step 2676 | Step Reward: -0.0
Episode 1 | Step 2677 | Step Reward: -0.0
Episode 1 | Step 2678 | Step Reward: -0.0
Episode 1 | Step 2679 | Step Reward: -0.0
Episode 1 | Step 2680 | Step Reward: -0.0
Episode 1 | Step 2681 | Step Reward: -0.0
Episode 1 | Step 2682 | Step Reward: -0.0
Episode 1 | Step 2683 | Step Reward: -0.0
Episode 1 | Step 2684 | Step Reward: -0.0
Episode 1 | Step 2685 | Step Reward: -0.0
Episode 1 | Step 2686 | Step Reward: -0.0
Episode 1 | Step 2687 | Step Reward: -0.0
Episode 1 | Step 2688 | Step Reward: -0.0
Episode 1 | Step 2689 | Step Reward: -0.0
Episode 1 | Step 2690 | Step Reward: -0.0
Episode 1 | Step 2691 | Step Reward: -0.0
Episode 1 | Step 2692 | Step Reward: -0.0
Episode 1 | Step 2693 | Step Reward: -0.0
Episode 1 | Step 2694 | Step Reward: -0.0
Episode 1 | Step 2695 | Step Reward: -0.0
Episode 1 | Step 2696 | Step Reward: -0.0
Episode 1 | Step 2697 | Step Reward: -0.0
Episode 1 | Step 2698 | Step Reward: -0.0
Episode 1 | Step 2699 | Step Reward: -0.0
Episode 1 | Step 2700 | Step Reward: -0.0
Episode 1 | Step 2701 | Step Reward: -0.0
Episode 1 | Step 2702 | Step Reward: -0.0
Episode 1 | Step 2703 | Step Reward: -0.0
Episode 1 | Step 2704 | Step Reward: -0.0
Episode 1 | Step 2705 | Step Reward: -0.0
Episode 1 | Step 2706 | Step Reward: -0.0
Episode 1 | Step 2707 | Step Reward: -0.0
